"doc_id","text","year","university","uni_code","region","uni_type","public","tier","proj985","proj211","2first","super","prov","city","key_uni"
"614_10","对来源于书记校长信箱、“书记有约”、“校长有约”活动以及学校工作会议等渠道征集的师生意见建议及时给予回复，及时了解师生关切，畅通师生建言献策渠道。（5）优化学校规范性文件信息库。规范运行阳光校务的规范性文件库和“一站式”法律服务平台，加强对规范性文件6库的信息维护，持续开展规范性文件废改立动态更新，本年度修订、更新、新增规范性文件46件，确保文件废改立信息得到实时更新。（四）强化信息公开监督检查，提升信息公开规范化水平严格落实纪委信息公开监督责任。根据上级和学校信息公开相关文件精神要求，学校纪委切实履行监督职责，通过督促主体责任落实、校内巡察、公示公告监督、纪检监察事项备案及信访问题线索核查等多种途径，注重实地检查与数字监督相结合，强化对校内各部门信息公开情况的督查，及时发现问题，督促落实整改。（1）开展政治巡察工作。",2023,"Zhejiang Gongshang University","ZJGongshang","Eastern","public",1,2,0,0,0,"Province","Zhejiang","Hangzhou",0
"1388_10","四、存在问题和改进措施目前学校信息公开工作仍存在一些问题和不足，主要表现为：一些制度措施落实仍有待深入，信息公开的主动性和时效性有待加强，监督评价机制还不够健全等。针对存在的问题，学校将从以下几方面积极加以改进：一是进一步加强组织领导。强化信息公开工作领导小组、信息公开办公室统筹职能，健全各二级单位信息公开工作的领导体制和工作机制，推动实现信息公开工作校内全覆盖。二是进一步发挥新媒体作用。整合优化信息公开网栏目布局，拓展微信、客户端等新媒体发布渠道，努力做到信息公开工作的全媒融合，加强与师生员工和社会公众的互动交流，接受师生和公众监督。三是进一步加强督导检查。",2023,"Southern Medical University","SMU","Southern","public",1,1,0,0,0,"Province","Guangdong","Guangzhou",0
"1271_23","3.进一步深化信息公开专业化。加强队伍建设，做好信息公开工作人员备案，保障信息公开网和相关公开平台的运营、维护。进一步梳理工作内容、细化工作流程、明晰工作职责，化被动为主动，保证信息发布的准确性和时效性。七、其他需要报告事项本年度暂无其他需要报告事项。附件：清单事项公开情况西安培华学院2023年10月31日附件清单事项公开情况序号类别公开事项网页链接1基本信息（6项）（1）办学规模、校级领导班子简介及分工、学校机构设置、学科情况、专业情况、各类在校生情况、教师和专业技术人员数量等办学基本情况https://www.peihua.edu.cn/xxgkw/jbxx/gzzd.htm（2）学校章程及制定的各项规章制度（3）教职工代表大会相关制度、工作报告https://www.peihua.edu.cn/xxgkw/jbxx/jzgdbdh.htm（4）学术委员会相关制度、年度报告https://www.peihua.edu.cn/xxgkw/jbxx/xswyh.htm（5）学校发展规划、年度工作计划及重点工作安排https://www.peihua.edu.cn/xxgkw/jbxx/xxfzgh.htm（6）信息公开年度报告https://www.peihua.edu.cn/xxgkw/xxgknb.htm2招生考试信息（8项）（7）招生章程及特殊类型招生办法，分批次、分科类招生计划https://www.peihua.edu.cn/zhaosheng/index/zszc.htm（8）保送、自主选拔录取、高水平运动员和艺术特长生招生等特殊类型招生入选考生资格及测试结果https://www.peihua.edu.cn/zhaosheng/index/lqfs.htm（9）考生个人录取信息查询渠道和办法，分批次、分科类录取人数和录取最低分https://www.peihua.edu.cn/zhaosheng/lqcx/flkszslqcx.htm（10）招生咨询及考生申诉渠道，新生复查期间有关举报、调查及处理结果https://www.peihua.edu.cn/zhaosheng/lxwm.htm（11）研究生招生简章、招生专业目录、复试录取办法，各院（系、所）或学科、专业招收研究生人数本校暂无（12）参加研究生复试的考生成绩本校暂无（13）拟录取研究生名单本校暂无（14）研究生招生咨询及申诉渠道本校暂无3财务资产及收费信息（7项）（15）财务、资产管理制度https://www.peihua.edu.cn/cwglzx/cwzd.htm（16）受捐赠财产的使用与管理情况https://www.peihua.edu.cn/xxgkw/sfxx/sjqkjgl.htm（17）校办企业资产、负债、国有资产保值增值等信息https://www.peihua.edu.cn/cwglzx/zcfg.htm（18）仪器设备、图书、药品等物资设备采购和重大基建工程的招投标https://www.peihua.edu.cn/xxgkw/sfxx/zbcg.htm（19）收支预算总表、收入预算表、支出预算表、财政拨款支出预算表https://www.peihua.edu.cn/cwglzx/tzgg.htm（20）收支决算总表、收入决算表、支出决算表、财政拨款支出决算表https://www.peihua.edu.cn/cwglzx/tzgg.htm（21）收费项目、收费依据、收费标准及投诉方式https://www.peihua.edu.cn/cwglzx/sfbz.htm4人事师资信息（5项）（22）校级领导干部社会兼职情况本校暂无（23）校级领导干部因公出国（境）情况本校暂无（24）岗位设置管理与聘用办法https://www.peihua.edu.cn/dwjsgzb/",2023,"Peihua University","PeihuaU","Northwestern","private",0,2,0,0,0,"Province Education","Shaanxi","Xi'an",0
"1660_12","（3）严格执行处级干部任免信息公开。校内处级干部任免职信息均在学校行政楼予以公开公示。2.岗位设置管理与人员聘用公开信息（1）严格执行上级和学校的岗位设置管理与聘用办法，“全过程公示制度”严格执行《云南农业大学专业技术职务评审暂行办法》《云南农业大学职称评审条件解释说明》文件要求，按照年度工作方案，严格开展基层单位推荐工作和申报材料审核工作。对拟上会人员名单、评审结果和申报人业绩材料进行公示，公示期间均留有人事处、校纪委的信访举报电话及邮箱，及时接受监督。成立职称监督委员会，对职称评审工作全程进行监督，举行职称培训会2场，发布工作通知5份，制定任职文件4份（云农校人发〔2021〕55号、56号、57号、58号），进行结果公示5次。（2）在公开招聘、人员调配、职称评审、评优评先和绩效分配等方面存在教职工争议，严格按照相关规定和程序执行，实施“全过程公示制度”，从拟定计划、发布公告、遴选、入选公示、结果公告等工作，均通过网络或文件及时公开信息。",2022,"Yunnan Agricultural University","YNAgr","Southwestern","public",1,2,0,0,0,"Province","Yunnan","Kunming",0
"1194_03","（二）丰富信息公开内容2023-2024学年，学校坚持将信息公开作为联系群众、转变作风的重要内容，不断加大信息公开力度，进一步丰富完善信息公开的内容。重点围绕学校职业本科建设、“双高”院校建设、人才培养评估、职业技能大赛等重点工作和特色活动，积极在中国教育报、甘肃日报、每日甘肃网等社会媒体发布各类信息，学校的社会知名度和影响力日益提升。同时，通过发放征求意见表、召开座谈会等不同形式广泛公开征求师生群众和社会各界意见，使相关工作基本做到了全程公开。3（三）拓宽信息公开渠道加强门户网站信息公开专栏的维护、更新，对需要在制度建设、教学管理、学生管理、招生就业、财务管理、人事职称、成人教育、安全培训、党的建设等栏目公开的信息及时公开，社会公众可以在第一时间对公开的相关内容进行便捷高效的了解。同时，学校还继续利用各类会议、校报校刊、校园广播、宣传栏、电子显示屏等多种形式公开信息。完善云资环校园小喇叭功能，让学生及时了解校内各类通知公告相关信息。",2024,"Lanzhou Resources and Environment Polytechnic University","LanzhouEnvPolyU","Northwestern","public",1,2,0,0,0,"Province","Gansu","Lanzhou",0
"214_01","湖南涉外经济学院2022年信息公开年度报告作者：湖南涉外经济学院办公室日期：2022-12-2015:59:07浏览数：2808本年度报告是根据《高等学校信息公开办法》、《教育部办公厅关于深入落实高校信息公开清单做好高校信息公开年度报告工作的通知》精神和要求，由湖南涉外经济学院编制。全文内容包括概述、主动公开情况、依申请公开情况、对信息公开的评议情况、因学校信息公开工作受到举报的情况、信息公开工作的主要经验和问题及改进措施、其他需要报告的事项、清单事项公开情况表等八个部分。一、信息公开工作概述学校坚持以习近平新时代中国特色社会主义思想为指导，牢记“为党育人,为国育人”的使命,按照党中央、国务院关于政务公开工作的决策部署和教育部关于高校信息公开工作的总体安排，严格按照《高等学校信息公开办法》、《高等学校信息公开事项清单》和省委教育工委、省教育厅《关于做好2022年高校信息公开年度报告工作的通知》要求，坚持以“公开为常态、不公开为例外”的原则，按照“全面、及时、准确”的要求，推行信息公开工作，以公开促公平，以公平促发展，以发展促和谐，不断推动学校各项事业科学发展。（一）完善信息公开工作体制。",2022,"Hunan International Economics University","HunanInt","Central","private",0,2,0,0,0,"Province Education","Hunan","Changsha",0
"907_06","全员参与提升服务，设分省驻地咨询接待点，师生、校友联合在各地开展宣讲、咨询活动；继续组织在校生寒假回访高中母校活动；提升报考指南、海报等招生宣传品的设计制作。④新生入校后，完成了新生资格复查工作，主动公开新生资格复查结果及在此期间受理的举报、调查和处理结果。2023-2024学年未接到与2023级新生入学资格相关的社会举报或调查。（2）研究生招生考试信息公开情况①2023-2024学年度，学校通过研究生招生信息网、中国学位与研究生教育信息网和学校研究生院网站主动公开各类别研究生的招生简章、招生专业目录、招生计划，并通过研究生院网站主动公开各学院和专业的研究生复试录取办法、复试分数线和录取人数，共公布硕士招生信息30条，博士招生信息11条，港澳台招生信息3条，报考统计及其他相关信息7条。对参加2024年研究生招生考试复试的考生姓名、编号、初试成绩、复试成绩、总成绩、拟录取状态等信息进行为期10个工作日的公示，供社会查询。",2022,"Central University of Finance and Economics","CUFE","Northern","public",1,1,0,1,1,"Ministry of Education","Beijing","Beijing",1
"896_04","严格落实信息公开保密审查制度，规范拟公开信息审核流程，确保涉密信息不公开，公开信息不涉密，谨防开源信息泄密。二、主动公开情况学校坚持“以公开为常态、不公开为例外”，不断完善信息公开工作，加大师生和社会公众利益相关的学校信息公开力度，及时回应社会关切，依法依规答复信息公开申请，不断提高办学治校透明度。学校通过信息公开网、学校官网、新闻网、各二级单位网站、学校官方微博、微信公众号、快手、抖音等新媒体平台主动向校内和社会公开信息。2022-2023学年，学校公开信息总计28182条，清理信息349条，其中新闻网面向社会发布信息534条，多语种网站面向社会发布信息131条，“数字北外”内网面向师生发布信息1108条、通知713条、公告159条、活动91条、重要文件15条。信息公开网发布信息62条，其中招生考试信息占比53.2%，教学质量信息占比14.5%，财务、资产及收费信息占比11.3%。学校主动公开内容涉及十大类五十条，类目如下：1.基本信息：（1）办学规模、校级领导班子简介及分工、学校机构设置、学科情况、专业情况、各类在校生情况、教师和专业技术人员数量等办学基本情况；（2）学校章程及制定的各项规章制度；（3）教职工代表大会相关制度、工作报告；（4）学术委员会相关制度、年度报告；（5）学校发展规划、年度工作计划及重点工作安排；（6）信息公开年度报告。",2023,"Beijing Foreign Studies University","BFSU","Northern","public",1,1,0,1,1,"Ministry of Education","Beijing","Beijing",1
"1247_01","陕西科技大学2023年信息公开工作报告2023-11-0723:02(点击：363)根据《高等学校信息公开办法》和陕西省教育厅《关于做好2023年高校信息公开年度报告工作的通知》要求，结合2022-2023学年陕西科技大学信息公开工作实际情况编制本报告。内容包括概述、信息主动公开情况、依申请公开和不予公开情况、对信息公开的评议情况、因学校信息公开工作受到的举报、复议、诉讼情况、信息公开工作的主要问题及改进措施、其他需要报告的事项、清单事项公开情况表等八个部分内容。本年度工作报告中所列数据的统计期限自2022年9月1日至2023年8月31日。一、概述2022-2023年，陕西科技大学坚持以习近平新时代中国特色社会主义思想为指导，深入学习贯彻落实党的二十大精神和习近平总书记来陕考察重要讲话重要指示精神，严格执行《陕西科技大学信息公开管理办法》，坚持“以公开为常态、不公开为例外”的原则，积极推动《高等学校信息公开事项清单》（以下简称“清单”）落实，围绕学校各项事业的建设发展，加强信息公开制度建设，主动完善信息公开内容，积极拓展信息公开渠道，及时回应社会关切，大力提升学校工作的公开度和透明度，保障广大师生和社会公众的知情权、参与权、监督权。",2023,"Shaanxi University of Science and Technology","ShaanxiUST","Northwestern","public",1,1,0,0,0,"Province","Shaanxi","Xi'an",0
"1122_02","在学校六十周年校庆活动中，召开校情发布会，向各界校友全方位展示学校发展新成就。三是做好保密检查，强化过程监督，时刻提高信息安全意识，坚决维护信息安全。（二）创新工作形式，拓宽信息公开工作渠道-2-一是通过学校门户网站、职能部门及各学院网站、协同办公平台（OA）、官方微信、官方微博、校报、年鉴、宣传栏等形成多层次全方位、线上线下相融合的信息公开渠道矩阵，及时主动向校内和社会公开学校信息。二是结合教育发展新形势，不断规范教代会、学代会工作机制，组织召开第二届教职工代表大会第三次全体会议、工会第二届会员代表大会第三次全体会议，听取学校和工会工作报告，审议通过学校2023年财务预算执行情况、2024年财务预算方案等重要事项。召开学校第五次学生代表大会、第五次研究生代表大会，不断加强学校民主管理和民主监督。（三）聚焦服务意识，增强信息公开服务效能一是以服务师生为工作导向，充分发挥校长信箱、校领导接待日等平台作用，完善师生意见建议及时回复和督查反馈制度。",2024,"Tianjin Foreign Studies University","TianjinFSU","Northern","public",1,2,0,0,0,"Municipal","Tianjin","Tianjin",0
"614_25","（2）人才推优和荣誉申报项目工作。主要措施：①公开发布通知（上级要求不公开发布的除外），明确评选政策。对于校内和上级部门的每一项人才推优和荣誉申报项目，学校通过校内网公开发布了申报通知，明确申报范围、申报条件、申报名额以及申报材料制作和提交时限的要求等。在通知中，同时附上相关工作人员的联系电话，以便及时接受咨询，解答疑问。②严格资格审查，规范遴选程序。学校相关部门根据项目文件对申报条件的要求，对于每一份申报材料严格进行审查，确保进入评审程序的都是合格人选。",2023,"Zhejiang Gongshang University","ZJGongshang","Eastern","public",1,2,0,0,0,"Province","Zhejiang","Hangzhou",0
"961_11","2021—2022学年度，我校未收到社会公众提出的信息公开申请。五、对信息公开工作的评议针对校内师生和社会公众广泛关注的重点领域信息，我校严格执行信息公开工作有关要求，及时通过多种形式对外发布，切实保证信息公开工作有序有效，增强与校内师生和社会公众的互动与交流。全校师生员工表达了对学校信息公开工作较高的关注度，对学校信息公开工作给予充分的支持和肯定，师生员工和社会公众对学校已公开信息表示满意和认可，评议良好。六、因学校信息公开工作受到举报、复议、诉讼的情况2021—2022学年度，未出现因学校信息公开工作受到举报、复议、诉讼的情况。七、存在的主要问题和改进措施2021-2022学年度，学校信息公开工作仍然在不断完善中，虽有较好的成效，但在实际工作中仍存在一些问题和不足。主要表现在，对信息公开的意识、信息公开的精化程度需进一步优化，公开内容和方式有待进一步创新与丰富，信息公开的长效机制等要进一步健全。",2022,"China University of Mining and Technology, Beijing","CUMTBJ","Northern","public",1,1,0,1,1,"Ministry of Education","Beijing","Beijing",1
"868_13","1.招生信息主动公开情况。学校大力推进阳光招生工作，严格执行招生信息“十公开”政策，确保招生工作公开、公平、公正。在学校信息公开网、本科招生网、研究生招生信息网等平台，及时公开2022年全日制普通本科招生章程、2022年强基计划招生简章、2022年高水平运动队招生简章、2022年免试招收台湾学生简章、2022年高校专项计划招生简章、2022年第二学士学位招生简章、2022年国家专项计划、2022年少数民族预科计划、2022年硕士研究生招生章程、2022年博士研究生招生章程、2022年非全日制工商管理硕士研究生（MBA）招生简章、2022年非全日制公共管理硕士研究生（MPA）招生简章等招生政策。同时，第一时间公布各类录取程序、复试公告、录取分数线等。学校严肃招生纪律，加强对招生工作的监督管理，公布监督电话、电子邮箱，接受学生和社会公众监督（图3）。-10-图3中国农业大学本科生及研究生招生网页2.财务信息主动公开情况。",2022,"China Agricultural University","CAU","Northern","public",1,1,1,1,1,"Ministry of Education","Beijing","Beijing",1
"960_02","北京信息科技大学二、主动公开情况（一）主动公开信息分类及数据统计1.基本情况信息328条，占主动公开信息的比例为7.8%。包括办学规模、校级领导班子简介及分工、学校机构设置、学科情况、专业情况、各类在校生情况、教师和专业技术人员数量等办学基本情况；学校章程及制定的各项规章制度；教职工代表大会相关制度、工作报告；学术委员会相关制度、年度报告；学校发展规划、年度工作计划及重点工作安排；信息公开年度报告等。2.招生考试信息985条，占主动公开信息的比例为23.3%。包括招生章程及特殊类型招生办法，分批次、分科类招生计划；考生个人录取信息查询渠道和办法，分批次、分科类录取人数和录取最低分；招生咨询及考生申诉渠道，新生复查期间有关举报、调查及处理结果；研究生招生简章、招生专业目录、复试录取办法，各院（系、所）或学科、专业招收研究生人数；参加研究生复试的考生成绩；拟录取研究生名单；研究生招生咨询及申诉渠道等。",2024,"Beijing Information Science & Technology University","BeijingInfoTechU","Northern","public",1,1,0,0,0,"Municipal","Beijing","Beijing",0
"642_02","（二）重点领域信息公开情况按照《高等学校信息公开办法》等规定，学校主动做好招生信息、财务信息、采购信息、人事信息、教学科研信息等重点领域的信息公开工作，充分发挥信息公开的服务功能，本学年度通过办公平台公开新制定和修订的各类校级规章制度22件，确保涉及师生员工切身利益和社会关注度高的重点领域信息全面公开。1．招生信息学校招生信息按照教育部和省级招生主管部门的有关政策和规定，及时、准确地公开学校招生章程、招生计划、学费、招生咨询、监督渠道等信息。在学校本科招生网上公布招生咨询热线电话0571－88996767、监督电话0571－87923193。2024年，学校录取本科生98人（含8名国际生），博士研究生537人。2．财务信息学校通过财务部网站向全校师生主动公示学费、住宿费、代管费等收费标准信息和教育收费监督举报方式，通过组织各类培训、财务部网站的“规章制度”“业务指南”等栏目向全校师生公开各项财务管理制度和财务工作流程。",2024,"Westlake University","Westlake","Eastern","private",0,2,0,0,0,"Province Education","Zhejiang","Hangzhou",0
"1668_10","四、对信息公开的评议情况2023-2024学年，学校师生和社会公众普遍对学校信息公开工作表示满意，未收到对信息公开工作的批评和意见。五、因学校信息公开工作遭到举报、复议、诉讼的情况本学年学校未接到和未发现因信息公开工作遭到举报、复议、诉讼的情况。六、信息公开工作的新做法新举措、主要经验、问题和下一步改进措施（一）新做法新举措和主要经验一是高质量做好学校的招生信息发布工作。及时规范发布招生章程及复试、调剂及录取工作办法；分阶段分类做好录取选拔的信息公开；多形式畅通信息公开渠道；不断加强招生信息化建设；主动服务考生咨询；畅通考生申诉渠道。二是强化审查督查，确保信息公开与保密安全同步进行。学校十分重视信息公开工作，压实主体责任，按照“谁主管谁负责、谁运行谁负责、谁发布谁负责”的原则，信息发布逐层审核，从政治导向、语言文字、政策法律等方面全面把关。",2024,"Kunming Medical University","KMMed","Southwestern","public",1,1,0,0,0,"Province","Yunnan","Kunming",0
"1685_15","加强对全校信息公开工作相关人员的队伍建设，进一步增强各部门对信息公开工作重要性的认识，促进学校信息公开工作规范化、制度化，不断提升学校信息公开整体工作水平。",2023,"Kunming University","KMU","Southwestern","public",1,2,0,0,0,"Province","Yunnan","Kunming",0
"792_06","一是，还需进一步加强信息公开工作的日常宣传和专项培训。通过举办业务工作讲座、发放宣传材料等形式，提高各部门对信息公开工作的认识和重视，督促各部门严格按照工作要求及时准确完成信息公开工作。二是，优化信息公开流程，明确公开操作步骤，培养一支既精通公开工作业务又稳定的信息公开队伍，切实提高信息公开的便捷性和效率。三是，建立健全信息公开的反馈机制，及时收集师生对信息公开工作的意见和建议，不断改进和完善信息公开工作，更好地服务于师生和社会公众的需求。四是，在信息公开的细节方面还有待加强。例如，部分信息公开内容的表述不够清晰，导致公众理解上存在困难。",2024,"Shenyang Pharmaceutical University","SYPharmU","Northeastern","public",1,1,0,0,0,"Province","Liaoning","Shenyang",0
"1614_10","学校坚持教育与管理相结合、助困与育人相结合、个性服务与成长成才相结合，严格按照教育部相关要求和规定，公平、公正、公开地开展奖助学金评审工作，扎实有效地做好家庭经济困难学生资助工作。本学年，春季学期和秋季学期学生获得国家助学金人数分别为4934人和4959人，发放国家助学金总金额1632.165万元；春季学期和秋季学期退役士兵获助学金人数分别为501人和531人，发放退役士兵助学金总金额170.28万元；获国家奖学金29人，发放金额累计23.2万元；获国家励志奖学金549人，发放金额累计274.5万元。获学业奖学金共计2580人次，发放金额累计72.34万元；获校级“三好学生”荣誉称号650人；获校级“优秀学生干部”荣誉称号391人；获“校级优秀班集体”荣誉称号56个。（七）学风建设信息学校把学风建设作为提高教育教学质量、实现人才培养目标的重要保障，通过建设“一站式”学生社区，将学业导师与学生面对面指导下沉至学生社区，更好的链接学生学业需9求和学院资源，开展了行之有效的学业指导和学风建设活动。",2024,"Chengdu Institute of Technology","CDInsTech","Southwestern","public",1,2,0,0,0,"Province","Sichuan","Chengdu",0
"184_03","学校开发“中南大学ITS”（官方微信企业号），着力打造出各种应用聚合的移动信息门户，该企业号将学校新闻资讯、应用服务、办公信息等“一网打尽”，可以为师生提供全生命周期的、个性化的、便捷的移动信息化服务。此外，学校通过门户网站、微博微信、校报校刊、宣传栏、《中南大学年鉴》等多种公开渠道，主动持续公开学校各类信息，切实提升-3-信息获取的及时性和便捷性。三是推动作用发挥，不断提升信息公开的管理服务效能。学校重视发挥信息公开在办学治校中的作用，加强数据共享和业务协同，完善信息公开专栏建设，综合运用政务新媒体等载体，不断提升服务标准化、规范化、便利化水平。学校在门户网站、官方微博、微信和信息公开网等平台及时公布学校教育改革相关信息，使师生了解学校开展的各项工作及重要工作进展。学校着力推动社会公众关注高的重点热点领域信息公开，提高信息公开的力度和广度。",2022,"Central South University","ZhongnanU","Central","public",1,1,1,1,1,"Ministry of Education","Hunan","Changsha",1
"464_01","—1—山东财经大学2022—2023学年度信息公开工作报告本学年度工作报告根据《高等学校信息公开办法》(教育部令第29号)、《教育部办公厅关于全面落实高校信息公开清单做好高校信息公开年度报告工作的通知》（教办厅函〔2017〕41号）和省教育厅有关文件要求，由山东财经大学信息公开工作领导小组办公室编制并发布。报告内容包括概述、主动公开情况、依申请公开和不予公开情况、对信息公开的评议情况、因学校信息公开工作遭到举报的情况、信息公开工作的经验、存在问题及改进措施、其他需要报告的事项、清单事项公开情况表等八个部分。本报告中所列数据的统计期限从2022年9月1日至2023年8月31日。一、信息公开工作概述2022—2023学年，学校坚持以习近平新时代中国特色社会主义思想为指导，深入学习贯彻党的二十大精神，贯彻落实习近平总书记关于教育的重要论述，全面贯彻党的教育方针，坚持和加强党对教育工作的全面领导，坚持稳中求进工作总基调，以年度党政工作要点为抓手，落实立德树人根本任务，持续深化学校改革发展各项工作。",2023,"Shandong University of Finance and Economics","SDFin","Eastern","public",1,1,0,0,0,"Province","Shandong","Jinan",0
"259_01","合肥经济学院2021-2022学年信息公开工作年度报告发布时间：2022.10.27阅读次数：1865次分享到：本报告严格按照省教育厅相关文件要求，并根据学校2021-2022学年信息公开工作执行情况编制而成。内容包括概述、主动公开情况、依申请公开和不予公开情况、对信息公开的评议情况、因学校信息公开工作受到举报、复议、诉讼的情况及信息公开工作的经验做法、存在问题和改进措施六个部分。统计数据的时间为2021年9月1日至2022年8月31日。一、概述2021-2022学年度，我校高度重视信息公开工作，认真贯彻《中华人民共和国政府信息公开条例》精神，严格落实《高等学校信息公开办法》和《高等学校信息公开事项清单》（以下简称《清单》），紧紧围绕学校中心工作，着力加强和改进工作作风、提高管理服务效能、推进内部民主管理，不断健全信息公开工作机制、持续深化重点领域信息公开内容、切实加强信息公开平台建设和队伍建设、不断强化督促检查，切实保障社会公众和全校广大师生对学校事业发展的知情权、参与权、表达权和监督权，有效提升了依法治校水平，为学校各项事业的发展提供了保障。",2022,"Hefei Economic College","HefeiEcon","Eastern","private",0,2,0,0,0,"Province Education","Anhui","Hefei",0
"611_02","（一）围绕数字赋能和场景优化，着力夯实工作基础在做好信息公开常规性工作以及网站日常维护的基础上，全面深化数字化改革，系统梳理职能部门责任清单、审批清单、服务清单“三张清单”，推出了209项办理事项，规范事项名称、明确办事流程、承诺办结时限，通过“减并联”，2022—2023学年整合优化办理事项13项。深化网上办事服务大厅建设，依托学校数据中心推进数据汇聚共享，实现网上办事服务大厅“一网通办”“一次完成”。优化可视化个人数据中心、网上办事中心和校务资讯中心等一站式中心建设，师生网上办事、校内信息查询等“一机在手、办事不愁”，“马上办”“网上办”成为校园办事新常态。智慧校园手机APP“专属钉钉”上线以来，实现“移动办”“掌上查”事项404个，全校已有4万余人安装使用，日均登陆使用3.6万人次。（二）围绕师生期盼和民生需求，着力做好信息服务充分发挥教代会职能，落实好教代会提案的督办和代表意见建议的采纳工作，更好发挥教职工民主参与、民主管理、民主监督的作用。",2023,"Hangzhou Normal University","HZNormal","Eastern","public",1,1,0,0,0,"Province","Zhejiang","Hangzhou",0
"445_04","重点加强对招生考试、财务资产、人事管理、学生管理与服务等方面信息的公开力度，2023年6月-8月学校对信息公开的内容进行了调整更新，主动接受师生和社会公众监督，保障了师生及社会公众等利益相关方对学校重大事项、重要制度的知情权和监督权。并且在严格按照规定做好信息公开工作的同时，加强了对学校各类公开信息的审核和已公开信息的监督检查，确保公开信息的真实、准确和不涉密。（三）积极拓宽信息公开渠道。学校在不断加强传统常规信息发布平台建设的同时，高度重视打造以济南大学门户网站为枢纽、济南大学信息公开网、智慧济大（0A办公系统）以及各职能部门、学院网站等网站群为基础，官方微博、微信及其他社交媒体应用并存的多渠道信息化信息发布体系，确保全面、及时、准确地公开学校改革发展中的热点焦点问题，信息公开的深度和实效不断增强。通过校领导接待日、“12345”政务热线、校内接诉即办平台等途径和方式，全方位、多角度听取校内外人士对学校发展的意见和建议并及时予以答复或公开，切实保障了师生员工和社会公众参与学校改革发展的权利。",2022,"University of Jinan","JNU","Eastern","public",1,1,0,0,0,"Province","Shandong","Jinan",0
"845_06","“北京科技大学创新创业中心”微信公众号拥有粉丝1.8万余人，本年度发布信息398条，累计阅读量71.8万余次；“贝壳学子在线”微信公众号拥有粉丝3.8万余人，本年度发布信息461条，累计阅读量171万余次。（三）通过教代会、校长信箱公开信息情况2022~2023学年度，学校召开第九届教代会四次会议，会议通过了《2022年学校财务工作报告》《2022年教代会、工会工作报告》《2022年教代会提案工作报告》。2023年九届四次教代会共收到教代表意见建议36件，经提案工作委员会讨论审议，确定立案10件，其余为一般意见，学校领导和相关职能部门高度重视教代会提案的办理工作，加大对提案办理的落实力度，截至2023年8月31日，九届四次教代会提案工作处理完毕，代表满意率100%。“校长信箱”是师生意见反映及问题解决的有效途径，坚持抓紧抓好、做细做实校长信箱问题的处理工作。自2022年9月1日至2023年8月31日，校长信箱共收到教学科研、学生事务、党务工作、行政管理、后勤服务以及校园文化等各类问题信件151件，其中，通过网站回复122件，线下回复29件。",2023,"University of Science and Technology Beijing","USTBeijing","Northern","public",1,1,0,1,1,"Ministry of Education","Beijing","Beijing",1
"50_13","按不同毕业去向来看，升学毕业生199人，自主创业毕业生13人。学校把深入推进创新创业教育作为教育教学改革的突破口和重中之重，构建创新创业教育、应用型教育、专业技能教育“三位一体”的创新创业教育体系，将创业教育融入人才培养体系，并纳入学分管理，实现了创业教育专业化、科学化、制度化、规范化。学校成立了创新创业学院，统一组织开展创新创业教学、科研、师资、培训等工作，指导学生创新创业实践和大学生创新创业载体建设。本年度，学校统筹整合了大学生创新创业教育资源，依托学校大学生创业孵化园，着力培养和提升学生的创新精神和创业能力。在2023年大学生创新创业训练计划项目方面，获批省级立项20个；在创新创业权威赛事方面，荣获第七届中国“互联网+”大学生创新创业大赛河南省选拔赛三等奖6项，荣获“优秀组织奖”；荣获第十八届“挑战杯”全国大学生课外学术科技作品竞赛国赛三等奖1项，国赛专项赛“卫星”级奖项1项，第十六届“挑战杯”河南省大学生课外学术科技作品竞赛共获奖44项，其中荣获理工科类特等奖1项、二等奖荣获5项、三等奖荣获25项；哲学社会科学类一等奖荣获1项、二等奖荣获2项、三等奖荣获10项，荣获“优秀组织奖”，学生比赛竞赛和创新创业能力得到了明显提升。",2023,"Zhengzhou University of Industrial Technology","ZhengzhouIndus","Central","private",0,2,0,0,0,"Province Education","Henan","Zhengzhou",0
"1633_01","本报告是根据《高等学校信息公开办法》（教育部令第29号）、《教育部关于公布〈高等学校信息公开事项清单〉的通知》（教办函〔2014〕23号）以及《四川省教育厅办公室关于做好2022年高校信息公开年度报告工作的通知》（川教厅办函〔2022〕39号）要求，结合成都医学院2021-2022学年开展信息公开工作实际情况编制完成。报告内容包括：信息公开总体情况、依申请公开和不予公开情况、因学校信息公开工作受到举报、复议、诉讼的情况、存在的主要问题及改进情况。除特殊说明外，本报告中所列数据的统计期限为2021年9月1日至2022年8月31日。一、信息公开总体情况2021-2022学年，成都医学院坚持以习近平新时代中国特色社会主义思想为指导，按照党中央、国务院关于政务公开工作的决策部署和教育部关于高校信息公开工作的总体安排，坚持以立德树人为根本任务，以“公开为常态，不公开为例外”原则，围绕学校年度中心工作和师生员工、社会群众关心的热点问题，不断丰富信息公开范围、方式和渠道，推进信息公开与学校各方面工作深度融合，将信息公开作为学校推进依法治校、提升治理能力和治理水平的重要载体。",2022,"Chengdu Medical College","CDMed","Southwestern","public",1,2,0,0,0,"Province Education","Sichuan","Chengdu",0
